0.3333333333333333,0.3333333333333333,3,Resolving ip-address of a hostname,{'java.net.InetAddress.getHostAddress'},28
1.0,1.0,1,Splitting a string in java on more than one symbol,{'java.lang.String.split'},23
1.0,1.0,1,How to remove newlines from beginning and end of a string (Java),{'java.lang.String.trim'},25
1.0,1.0,1,How to reverse a list in Java,{'java.util.Collections.reverse'},18
0.0,0.0,-1,Java Convert File to Byte Array and visa versa,"{'java.nio.file.Files.readAllBytes', 'java.nio.file.Files.write'}",30
0.2,0.2,5,How can I get a Unicode character's code,{'java.lang.Character.codePointAt'},29
1.0,0.75,1,Java: How to test on array equality,"{'java.util.Arrays.deepEquals', 'java.util.Arrays.equals'}",25
0.5,0.5,2,How do I convert from int to String,{'java.lang.Integer.toString'},27
0.09090909090909091,0.09090909090909091,11,convert Object[] from a hashmap keyset to String[],{'java.util.Set.toArray'},25
0.25,0.25,4,Fastest way to create new array with length N and fill it by repeating a given array,{'java.lang.System.arraycopy'},23
1.0,1.0,1,How to measure time taken by Java code,{'java.lang.System.nanoTime'},20
0.16666666666666666,0.16666666666666666,6,Java string align to right,{'java.lang.String.format'},12
0.5,0.34090909090909094,2,How to split a comma-separated string,"{'java.lang.String.split', 'java.util.Arrays.asList'}",22
1.0,1.0,1,toString java of arrays,{'java.util.Arrays.toString'},20
0.25,0.25,4,How to find the exact word using a regex in Java,{'java.util.regex.Matcher.find'},20
0.14285714285714285,0.14285714285714285,7,Remove all non alphabetic characters from a String array in java,{'java.lang.String.replaceAll'},19
0.3333333333333333,0.3333333333333333,3,Java reflection get all private fields,{'java.lang.reflect.Field.getType'},17
0.16666666666666666,0.16666666666666666,6,How to get the current date and time of your timezone in Java,{'java.util.TimeZone.getDefault'},24
0.0,0.0,-1,How can I get screen resolution in java,"{'java.awt.Toolkit.getScreenResolution', 'java.awt.Toolkit.getScreenSize'}",18
1.0,1.0,1,Java: join array of primitives with separator,{'java.lang.String.join'},18
0.5,0.5,2,How to instantiate inner class with reflection in Java,{'java.lang.Class.getDeclaredConstructor'},14
0.0,0.0,-1,How to wrap text in a JTextArea,{'javax.swing.JTextArea.setLineWrap'},22
0.0,0.0,-1,How to convert Integer to int,{'java.lang.Integer.intValue'},34
1.0,1.0,1,Grouping by List of Map in Java 8,{'java.util.stream.Collectors.groupingBy'},24
1.0,0.6666666666666666,1,How to sort by two fields in Java,"{'java.util.Collections.sort', 'java.lang.String.compareTo'}",14
0.3333333333333333,0.16666666666666666,3,Getting a list of accessible methods for a given class via reflection,"{'java.lang.Class.getMethods', 'java.lang.Class.getDeclaredMethods'}",19
0.0,0.0,-1,How do I format a long integer as a string without separator in Java,{'java.lang.Long.toString'},30
0.16666666666666666,0.08333333333333333,6,How to get system time in Java without creating a new Date,"{'java.lang.System.currentTimeMillis', 'java.util.Date.setTime'}",28
1.0,1.0,1,How to loop over a Class attributes in Java,{'java.lang.Class.getDeclaredFields'},15
1.0,1.0,1,Calculate whether an IP address is in a specified range in Java,{'java.net.InetAddress.getByName'},30
1.0,1.0,1,Comparing strings with == which are declared final in Java,{'java.lang.String.intern'},29
0.25,0.125,4,Java8 java.util.Date conversion to java.time.ZonedDateTime,"{'java.time.ZonedDateTime.ofInstant', 'java.util.Date.toInstant'}",34
1.0,0.5,1,How to see if an object is an array without using reflection,"{'java.util.Arrays.toString', 'java.lang.Class.isArray'}",20
1.0,1.0,1,Elegant way to read file into byte[] array in Java,{'java.nio.file.Files.readAllBytes'},30
0.5,0.5,2,Java parse a number in exponential notation,{'java.lang.Double.valueOf'},16
1.0,1.0,1,How to sort file names in ascending order,"{'java.util.Collections.sort', 'java.util.Arrays.sort'}",11
1.0,0.8333333333333333,1,"How do you get the ""object reference"" of an object in java when toString() and hashCode() have been overridden","{'java.lang.Object.hashCode', 'java.lang.System.identityHashCode'}",17
1.0,1.0,1,How to count the number of 1's a number will have in binary,{'java.lang.Integer.bitCount'},40
0.125,0.13392857142857142,8,How to get the current Time and TimeZone from Locale,"{'java.util.TimeZone.getDefault', 'java.util.Locale.getDefault'}",26
1.0,1.0,1,How to use Scanner to accept only valid int as input,{'java.util.Scanner.hasNextInt'},21
1.0,1.0,1,How to test a Class.forName call in Java code,{'java.lang.Class.forName'},20
0.5,0.5833333333333333,2,How to print the address of an object if you have redefined toString method,"{'java.lang.System.identityHashCode', 'java.lang.Object.toString'}",18
0.5,0.5,2,How to get all possible values of an enum in java? (not knowing the specific Enum),{'java.lang.Class.getEnumConstants'},19
0.5,0.5,2,Best way to exit a program when I want an exception to be thrown,{'java.lang.System.exit'},18
0.07692307692307693,0.07692307692307693,13,Double value to round up in Java,{'java.lang.Double.parseDouble'},19
1.0,1.0,1,Make a negative number positive,{'java.lang.Math.abs'},29
1.0,0.6428571428571428,1,Get string character by index - Java,"{'java.lang.Character.toString', 'java.lang.String.charAt'}",31
1.0,0.8333333333333333,1,"How to use ""cd"" command using Java runtime","{'java.lang.ProcessBuilder.directory', 'java.lang.Runtime.exec'}",15
0.16666666666666666,0.08333333333333333,6,How to get the insert ID in JDBC,"{'java.sql.Statement.getGeneratedKeys', 'java.sql.Statement.RETURN'}",18
0.3333333333333333,0.2777777777777778,3,How to scan a folder in Java,"{'java.nio.file.Files.newDirectoryStream', 'java.io.File.listFiles'}",38
1.0,0.5,1,How do I copy a 2 Dimensional array in Java,"{'java.lang.System.arraycopy', 'java.util.Arrays.copyOf'}",14
0.0,0.0,-1,Checking for a null int value from a Java ResultSet,{'java.sql.ResultSet.getInt'},16
0.5,0.25,2,How to check if internet connection is present in java,"{'java.net.InetAddress.isReachable', 'java.net.URL.openConnection'}",27
1.0,1.0,1,Replacing single '\' with '\\' in Java,"{'java.lang.String.replace', 'java.lang.String.replaceAll'}",19
1.0,1.0,1,Add elements to a List while iterating over it. (Java),{'java.util.List.listIterator'},24
1.0,1.0,1,Calling System.gc( ) explicitly,{'java.lang.System.gc'},16
1.0,1.0,1,Compare two arrays of primitives in Java,{'java.util.Arrays.equals'},27
0.125,0.125,8,How can I get the current date and time in UTC or GMT in Java,{'java.util.Date.toString'},34
0.25,0.25,4,How to name a variable that is a copy of a parameter,{'java.util.Arrays.copyOf'},19
1.0,1.0,1,Garbage collector in Android,{'java.lang.System.gc'},18
1.0,1.0,1,Java 7 default locale,{'java.util.Locale.getDefault'},26
0.1111111111111111,0.1111111111111111,9,Equals operator for zeros (BigDecimal / Double) in Java,{'java.math.BigDecimal.equals'},30
0.5,0.5,2,java: How to fix the Unchecked cast warning,{'java.lang.Class.cast'},6
0.5,0.5,2,Removing range (tail) from a List,{'java.util.List.subList'},19
1.0,1.0,1,How to convert a Binary String to a base 10 integer in Java,{'java.lang.Integer.parseInt'},35
1.0,1.0,1,How to get string value from a Java field via reflection,{'java.lang.reflect.Field.get'},30
1.0,1.0,1,Concatenating null strings in Java,{'java.lang.String.valueOf'},15
1.0,1.0,1,Linking static library with JNI,{'java.lang.System.loadLibrary'},15
0.16666666666666666,0.16666666666666666,6,Round up BigDecimal to Integer value,{'java.math.BigDecimal.setScale'},22
0.25,0.26785714285714285,4,How can I stop a Java while loop from eating >50% of my CPU,"{'java.lang.Thread.sleep', 'java.lang.System.currentTimeMillis'}",23
0.0,0.0,-1,Convert Set to List without creating new List,{'java.util.List.addAll'},16
1.0,0.5,1,How to rotate text with Graphics2D in Java,"{'java.awt.Graphics2D.getTransform', 'java.awt.Graphics2D.rotate'}",14
0.0,0.0,-1,Changing Java PriorityQueue to a Max PQ,{'java.util.Collections.reverseOrder'},22
0.0,0.0,-1,How can I abort a running JDBC transaction,"{'java.sql.Connection.rollback', 'java.sql.Statement.cancel'}",24
0.1111111111111111,0.1111111111111111,9,How Object objects return Strings? (Java),{'java.lang.Object.toString'},22
0.25,0.26785714285714285,4,"How to wait for all threads to finish, using ExecutorService","{'java.util.concurrent.ExecutorService.awaitTermination', 'java.util.concurrent.ExecutorService.shutdown'}",30
1.0,1.0,1,Calculate the display width of a string in Java,"{'java.awt.Graphics.getFontMetrics', 'java.awt.FontMetrics.stringWidth'}",20
1.0,1.0,1,Initializing a boolean array to false,{'java.util.Arrays.fill'},13
0.25,0.25,4,How to show full stack trace on eclipse,{'java.lang.Throwable.printStackTrace'},15
1.0,1.0,1,How to convert date format to milliseconds,{'java.util.Date.getTime'},24
0.5,0.45,2,How to find and stop all currently running threads,"{'java.lang.Thread.interrupt', 'java.lang.Thread.stop'}",26
0.3333333333333333,0.3333333333333333,3,How to Convert a Java 8 Stream to an Array,{'java.util.stream.Stream.toArray'},43
0.14285714285714285,0.14285714285714285,7,How can I check if a single character appears in a string,{'java.lang.String.indexOf'},32
1.0,1.0,1,Java garbage collection,{'java.lang.System.gc'},15
0.25,0.25,4,Instantiating an inner class,{'java.lang.Class.newInstance'},10
1.0,1.0,1,Java ResultSet - get Column name based on Index,{'java.sql.ResultSet.getMetaData'},27
1.0,1.0,1,Is there a way to instantiate a class by name in Java,{'java.lang.Class.forName'},17
0.1,0.1,10,Test if a string contains any of the strings from an array,{'java.lang.String.matches'},24
0.5,0.5,2,How to get file size in Java,{'java.io.File.length'},25
1.0,0.5555555555555555,1,java hashmap key iteration,"{'java.util.Map.keySet', 'java.util.Map.entrySet', 'java.util.Map.values'}",16
1.0,1.0,1,Java Fastest way to read through text file with 2 million lines,{'java.io.BufferedReader.readLine'},22
0.125,0.11574074074074074,8,Merge 3 arraylist to one,"{'java.util.Arrays.asList', 'java.util.stream.Stream.collect', 'java.util.ArrayList.addAll'}",16
1.0,0.7,1,How can I create a stream from an array,"{'java.util.Arrays.stream', 'java.util.stream.Stream.of'}",27
1.0,0.5,1,initializing a boolean array in java,"{'java.util.Arrays.fill', 'java.lang.Boolean.FALSE'}",15
1.0,1.0,1,Get java.nio.file.Path object from java.io.File,{'java.io.File.toPath'},32
1.0,0.5,1,How to get concrete type of a generic interface,"{'java.lang.reflect.ParameterizedType.getActualTypeArguments', 'java.lang.Class.getGenericInterfaces'}",6
1.0,1.0,1,Cast Object to Generic Type for returning,{'java.lang.Class.cast'},13
1.0,1.0,1,Combine stream of Collections into one Collection - Java 8,{'java.util.stream.Stream.flatMap'},30
0.2,0.2,5,Accessing non-visible classes with reflection,{'java.lang.Class.forName'},14
1.0,1.0,1,Precise time measurement in Java,"{'java.lang.System.currentTimeMillis', 'java.lang.System.nanoTime'}",25
1.0,1.0,1,Comparing strings by their alphabetical order,{'java.lang.String.compareTo'},16
1.0,1.0,1,Java - How to format a number to a 2 char string,{'java.lang.String.format'},24
0.5,0.5,2,Convert from Radians to Degrees in Java,{'java.lang.Math.toDegrees'},32
0.0,0.0,-1,Append relative URL to java.net.URL,{'java.net.URL.toURI'},16
1.0,1.0,1,Correct way to synchronize ArrayList in java,{'java.util.Collections.synchronizedList'},19
1.0,1.0,1,How to find out which object currently has focus,{'java.awt.Window.getFocusOwner'},27
0.0,0.0,-1,How to convert BigDecimal to Double in Java,{'java.math.BigDecimal.doubleValue'},31
1.0,1.0,1,Java: splitting the filename into a base and extension,{'java.lang.String.split'},24
0.3333333333333333,0.3333333333333333,3,How to add new System Properties in java,{'java.lang.System.setProperty'},29
0.25,0.125,4,LocalDate to java.util.Date and vice versa simplest conversion,"{'java.sql.Date.toLocalDate', 'java.sql.Date.valueOf'}",37
1.0,1.0,1,Java: function for arrays like PHP's join(),{'java.lang.String.join'},27
0.16666666666666666,0.16666666666666666,6,How can I find whitespace space in a String,{'java.lang.String.matches'},33
0.5,0.5,2,How can I measure the speed of code written in Java? (AI algorithms),{'java.lang.System.currentTimeMillis'},17
0.0,0.0,-1,Set specific precision of a BigDecimal,{'java.math.BigDecimal.setScale'},24
1.0,1.0,1,how to check if string contains '+' character,{'java.lang.String.contains'},26
0.5,0.125,2,best way to reverse bytes in an int in java,"{'java.lang.Integer.reverse', 'java.lang.Double.doubleToLongBits', 'java.lang.Float.floatToIntBits', 'java.lang.Integer.reverseBytes'}",31
1.0,1.0,1,Programmatically determine which Java thread holds a lock,{'java.lang.Thread.holdsLock'},25
0.0,0.0,-1,Defensive copy of Calendar,{'java.util.Calendar.getInstance'},16
0.25,0.125,4,Get MAC address on local machine with Java,"{'java.net.NetworkInterface.getHardwareAddress', 'java.net.NetworkInterface.getNetworkInterfaces'}",28
1.0,1.0,1,java escape parenthesis,{'java.util.regex.Pattern.quote'},15
1.0,1.0,1,Sorting int array in descending order,{'java.util.Collections.reverseOrder'},17
0.0,0.0,-1,How to get the name of a class without the package,{'java.lang.Class.getSimpleName'},22
1.0,1.0,1,How to initialize all the elements of an array to any specific value in java,{'java.util.Arrays.fill'},31
0.16666666666666666,0.14583333333333331,6,Create intermediate folders if one doesn't exist,"{'java.io.File.mkdir', 'java.io.File.mkdirs'}",30
1.0,1.0,1,Take a char input from the Scanner,{'java.util.Scanner.next'},14
0.5,0.5,2,how to find before and after sub-string in a string,{'java.lang.String.split'},27
1.0,1.0,1,Check if class exists in Java classpath without running its static initializer,{'java.lang.Class.forName'},24
0.5,0.5,2,Java Round up Any Number,{'java.lang.Math.ceil'},18
0.5,0.375,2,How do you kill a thread in Java,"{'java.lang.Thread.interrupt', 'java.lang.Thread.stop'}",28
0.25,0.25,4,How to split a string in Java,{'java.lang.String.split'},21
1.0,1.0,1,How to clean up threadlocals,{'java.lang.ThreadLocal.remove'},17
0.0,0.0,-1,Creating a draw rectangle (filled with black color) function in Java for a grid,{'java.awt.Graphics.fillRect'},11
1.0,1.0,1,Java - Splitting String based on multiple delimiters,{'java.lang.String.split'},16
1.0,0.5,1,Ways to iterate over a List in java,"{'java.util.List.iterator', 'java.util.List.listIterator'}",21
0.2,0.2,5,"How can one Java thread check the state of another one, e.g. whether the other one is blocked",{'java.lang.Thread.getState'},22
1.0,0.3333333333333333,1,Alternative to successive String.replace,"{'java.lang.StringBuilder.replace', 'java.lang.String.replace', 'java.lang.String.regionMatches'}",18
0.14285714285714285,0.07142857142857142,7,Handling passwords used for auth in source code,"{'javax.swing.JPasswordField.getPassword', 'javax.swing.JPasswordField.getText'}",12
0.2,0.2,5,How to capture System.exit event,{'java.lang.Runtime.addShutdownHook'},18
0.3333333333333333,0.1111111111111111,3,How do I know if I'm on the event dispatch thread,"{'java.lang.Runnable.run', 'javax.swing.SwingWorker.doInBackground', 'javax.swing.SwingUtilities.invokeLater'}",20
0.3333333333333333,0.3333333333333333,3,Splitting a string using Regex in Java,{'java.lang.String.split'},19
1.0,1.0,1,Quickly square a double,{'java.lang.Math.pow'},25
0.5,0.125,2,Java: How can I access a class's field by a name stored in a variable,"{'java.lang.reflect.AccessibleObject.setAccessible', 'java.lang.Class.getField', 'java.lang.Class.getDeclaredField', 'java.lang.reflect.Field.set'}",9
1.0,1.0,1,How to find time taken to run java program,{'java.lang.System.nanoTime'},25
1.0,1.0,1,Close one JFrame without closing another,{'javax.swing.JFrame.setDefaultCloseOperation'},13
0.0,0.0,-1,How to add elements of a Java8 stream into an existing List,"{'java.util.List.addAll', 'java.util.stream.Collectors.toCollection', 'java.util.ArrayList.addAll', 'java.util.stream.Collector.supplier'}",35
1.0,0.5,1,Java how to instantiate a class from string,"{'java.lang.reflect.Constructor.newInstance', 'java.lang.Class.forName'}",14
0.3333333333333333,0.3333333333333333,3,"Java, how to change current database to another",{'java.sql.Connection.setCatalog'},24
1.0,1.0,1,How to Execute Windows Commands Using Java - Change Network Settings,{'java.lang.Runtime.exec'},12
0.3333333333333333,0.3333333333333333,3,How do you crash a JVM,{'java.lang.System.exit'},21
1.0,1.0,1,Getting A File's Mime Type In Java,{'java.nio.file.Files.probeContentType'},18
0.5,0.375,2,Combine collect of list with single value using streams,"{'java.util.stream.Stream.of', 'java.util.stream.Stream.concat'}",27
0.0,0.0,-1,"How to use comparison operators like >, =, < on BigDecimal",{'java.math.BigDecimal.compareTo'},20
0.25,0.08333333333333333,4,Find the Biggest number in HashSet/HashMap java,"{'java.util.HashMap.values', 'java.util.HashMap.keySet', 'java.util.Collections.max'}",32
0.2,0.1,5,Sort ArrayList of custom Objects by property,"{'java.util.Comparator.comparing', 'java.util.List.sort'}",12
1.0,1.0,1,Efficiently finding the intersection of a variable number of sets of strings,{'java.util.Set.retainAll'},30
0.09090909090909091,0.09545454545454546,11,How to stop a thread created by implementing runnable interface,"{'java.lang.Thread.sleep', 'java.lang.Thread.interrupted'}",22
1.0,1.0,1,Making Thread sleep for random amount of MS,{'java.lang.Thread.sleep'},18
1.0,0.8333333333333334,1,instantiate class from class object,"{'java.lang.Class.getConstructors', 'java.lang.Class.getConstructor', 'java.lang.Class.newInstance'}",10
0.0,0.0,-1,iterator for replacing list members in Java,"{'java.util.List.listIterator', 'java.util.ListIterator.set'}",12
0.5,0.5,2,Java reflection: get class of field,{'java.lang.reflect.Field.getType'},18
1.0,1.0,1,How do I measure time elapsed in Java,"{'java.lang.System.currentTimeMillis', 'java.lang.System.nanoTime'}",25
0.5,0.5333333333333333,2,Loading files with ClassLoader,"{'java.lang.Class.getResource', 'java.lang.ClassLoader.getResource', 'java.lang.ClassLoader.getSystemClassLoader'}",15
0.5,0.5,2,How to generate random array of ints using Stream API Java 8,{'java.util.Random.ints'},37
0.0,0.0,-1,How to reuse application of filter & map on a Stream,{'java.util.stream.Stream.flatMap'},29
1.0,1.0,1,How to check if element exists using a lambda expression,{'java.util.stream.Stream.anyMatch'},35
1.0,0.5,1,Stream from two dimensional array in java,"{'java.util.Arrays.stream', 'java.util.stream.Stream.flatMapToInt'}",24
0.0,0.0,-1,How to make a separated copy of an ArrayList,{'java.util.ArrayList.clone'},18
0.5,0.5,2,How to subtract X day from a Date object  in Java,{'java.util.Calendar.add'},25
0.25,0.25,4,Instantiate a class object with constructor that accepts a string parameter,{'java.lang.Class.newInstance'},11
0.3333333333333333,0.16666666666666666,3,How to make a symlink in Java when running in Linux,"{'java.nio.file.Files.createSymbolicLink', 'java.lang.Runtime.exec'}",26
1.0,1.0,1,How to round the double value to 2 decimal points,{'java.lang.Math.round'},17
1.0,1.0,1,Enums shared static look-up method,{'java.lang.Class.getEnumConstants'},8
0.25,0.25,4,JOptionPane to get password,{'javax.swing.JOptionPane.showOptionDialog'},17
1.0,1.0,1,How to run linux commands in java code,{'java.lang.Runtime.exec'},12
1.0,1.0,1,Compare two objects with a check for null,{'java.util.Objects.equals'},17
0.0,0.0,-1,How to create a multipart zip file and read it back,{'java.util.zip.ZipInputStream.getNextEntry'},12
0.5,0.5,2,print array in the log cat android,"{'java.util.Arrays.deepToString', 'java.util.Arrays.toString'}",12
1.0,1.0,1,Implement binary search in objects,{'java.util.Collections.binarySearch'},10
0.0,0.0,-1,Getting unix timestamp from Date(),{'java.util.Date.getTime'},21
1.0,1.0,1,Java ArrayList - Check if list is empty,{'java.util.List.isEmpty'},24
1.0,1.0,1,Convert between LocalDate and sql.Date,"{'java.sql.Date.toLocalDate', 'java.sql.Date.valueOf'}",25
1.0,1.0,1,Sleep function in android program,{'java.lang.Thread.sleep'},9
0.14285714285714285,0.14285714285714285,7,How to check that a string is parseable to a double,{'java.lang.Double.valueOf'},39
0.125,0.125,8,How can I pad a String in Java,{'java.lang.String.format'},43
1.0,0.3333333333333333,1,How to round a number to n decimal places in Java,"{'java.text.DecimalFormat.setRoundingMode', 'java.math.BigDecimal.setScale', 'java.lang.Math.round'}",15
0.5,0.5,2,Tokenizing a String but ignoring delimiters within quotes,{'java.lang.String.split'},15
1.0,0.5,1,how do I set the default locale for my JVM,"{'java.util.Locale.setDefault', 'java.util.Locale.getDefault'}",36
0.14285714285714285,0.14285714285714285,7,Check if a class is subclass of another class in Java,{'java.lang.Class.isAssignableFrom'},14
0.25,0.25,4,"Given a string in Java, just take the first X letters",{'java.lang.String.substring'},28
0.25,0.2554945054945055,4,How to split a String into a Stream of Strings,"{'java.lang.String.split', 'java.util.Arrays.stream', 'java.util.stream.Stream.of'}",26
0.3333333333333333,0.16666666666666666,3,Preferred Java way to ping an HTTP URL for availability,"{'java.net.InetAddress.isReachable', 'java.net.HttpURLConnection.setRequestMethod'}",15
0.0,0.0,-1,JFileChooser change default directory in Windows,{'javax.swing.JFileChooser.setCurrentDirectory'},16
0.25,0.25,4,How can I remove a substring from a given String,{'java.lang.String.replace'},26
0.0,0.0,-1,How can I check if an InputStream is empty without reading from it,{'java.io.InputStream.available'},22
1.0,0.6428571428571428,1,In java how to get substring from a string till a character c,"{'java.lang.String.indexOf', 'java.lang.String.substring'}",28
0.0,0.0,-1,Replace part of a string between indexes in Java,{'java.lang.String.substring'},21
0.5,0.25,2,Java negative indexOf (counting from the end [length()] ),"{'java.lang.String.indexOf', 'java.lang.String.lastIndexOf'}",25
0.0,0.0,-1,Set System Property for JUnit Runner (Eclipse) to test a Spring Web App,{'java.lang.System.setProperty'},7
0.5,0.5,2,Waiting on a condition in a reentrant lock,{'java.util.concurrent.locks.Condition.await'},12
0.125,0.125,8,How can I check if multiplying two numbers in Java will cause an overflow,{'java.lang.Math.multiplyExact'},33
0.14285714285714285,0.14285714285714285,7,How do I properly load a BufferedImage in java,{'javax.imageio.ImageIO.read'},19
0.0,0.0,-1,How can I iterate over the elements in Hashmap,"{'java.util.HashMap.values', 'java.util.HashMap.keySet'}",15
0.25,0.0625,4,How to ensure order of processing in java8 streams,"{'java.util.stream.Stream.forEachOrdered', 'java.util.stream.Stream.iterate', 'java.util.stream.BaseStream.unordered', 'java.util.stream.Stream.forEach', 'java.util.stream.Stream.generate', 'java.util.stream.package-summary.Ordering'}",42
1.0,1.0,1,How do I get a UTC Timestamp from Calendar,{'java.util.Calendar.getTime'},27
0.0,0.0,-1,"How can I get the size of an array, a Collection, or a String in Java","{'java.util.Collection.size', 'java.lang.String.length', 'java.util.Map.size'}",34
1.0,1.0,1,Raising a number to a power in Java,{'java.lang.Math.pow'},29
0.5,0.5,2,How to Find the Default Charset/Encoding in Java,{'java.nio.charset.Charset.defaultCharset'},22
1.0,1.0,1,Escaping Shell Commands In java,{'java.lang.Runtime.exec'},19
1.0,1.0,1,adding comment in .properties files,{'java.util.Properties.store'},10
0.2,0.2,5,How to obtain the start time and end time of a day,{'java.time.LocalDate.atStartOfDay'},32
0.5,0.5,2,Checking if a number is an Integer in Java,{'java.lang.Integer.parseInt'},23
1.0,0.8541666666666666,1,Reading a plain text file in Java,"{'java.nio.file.Files.readAllBytes', 'java.nio.file.Files.readAllLines', 'java.io.BufferedReader.readLine', 'java.nio.file.Files.lines'}",21
0.5,0.5,2,How to insert NULL in mysql especially INT dataType,{'java.sql.PreparedStatement.setNull'},20
0.2,0.06666666666666667,5,How do I schedule a task to run once,"{'index.java', 'java.util.concurrent.ScheduledExecutorService.schedule', 'java.util.concurrent.Future.cancel'}",21
0.3333333333333333,0.3333333333333333,3,How to change JFrame icon,"{'java.awt.Window.setIconImages', 'javax.swing.JFrame.setIconImage'}",13
1.0,0.5,1,How do I print a double value without scientific notation using Java,"{'java.util.Formatter.syntax', 'java.lang.Double.toString'}",22
1.0,1.0,1,Java Wait for thread to finish,{'java.lang.Thread.join'},30
0.5,0.5,2,Calendar date to yyyy-MM-dd format in java,{'java.util.Date.toString'},23
0.0,0.0,-1,Checking if a class is java.lang.Enum,{'java.lang.Class.isEnum'},19
1.0,0.8333333333333333,1,How can I read input from the console using the Scanner class in Java,"{'java.util.Scanner.next', 'java.util.Scanner.nextLine'}",15
1.0,0.75,1,How can I shuffle a specific range of an ArrayList,"{'java.util.List.subList', 'java.util.Collections.shuffle'}",22
0.3333333333333333,0.16666666666666666,3,"BigDecimal, precision and scale","{'java.math.BigDecimal.scale', 'java.math.BigDecimal.precision'}",22
1.0,1.0,1,How to compare two object arrays in Java,"{'java.util.Arrays.deepEquals', 'java.util.Arrays.equals'}",17
0.5,0.5,2,how to detect operating system language (locale) from java code,{'java.util.Locale.getDefault'},32
0.5,0.5,2,How to cast an Object to an int in java,{'java.lang.Integer.valueOf'},37
0.2,0.1,5,How to dynamically monitor Java heap size,"{'java.lang.Runtime.maxMemory', 'java.lang.Runtime.totalMemory'}",13
1.0,1.0,1,Create new object using reflection,{'java.lang.Class.newInstance'},18
1.0,1.0,1,Sorting a LinkedHashSet,{'java.util.Collections.sort'},13
1.0,1.0,1,How to create a generic array,{'java.lang.reflect.Array.newInstance'},12
1.0,1.0,1,Deep copy of an object array,{'java.lang.Object.clone'},12
1.0,1.0,1,How can I divide properly using BigDecimal,{'java.math.BigDecimal.divide'},21
0.25,0.17261904761904762,4,Android - Check whether a value exist in an Array,"{'java.util.List.contains', 'java.util.Arrays.asList'}",27
0.5,0.5,2,How do you escape colon (:) in Properties file,{'java.util.Properties.store'},18
0.3333333333333333,0.3333333333333333,3,Always Round UP a Double,{'java.lang.Math.ceil'},17
0.5,0.5,2,Java 8 streams: process every possible pair of elements from list,{'java.util.stream.Stream.flatMap'},38
1.0,0.9166666666666666,1,Getting the IP address of the current machine using Java,"{'java.net.NetworkInterface.getNetworkInterfaces', 'java.net.InetAddress.getLocalHost', 'java.net.InetAddress.getByName'}",24
1.0,0.6428571428571428,1,how to compare the Java Byte[] array,"{'java.util.Arrays.deepEquals', 'java.util.Arrays.equals'}",32
1.0,1.0,1,Best approach to converting Boolean object to string in java,{'java.lang.String.valueOf'},35
1.0,1.0,1,java - Safe way to create a Temp file,{'java.io.File.createTempFile'},27
0.5,0.5,2,Access static final variable using reflection,{'java.lang.reflect.Field.get'},13
0.0,0.0,-1,How to iterate through ArrayList of objects,{'java.util.ArrayList.get'},15
1.0,1.0,1,#Call return statement or System.exit on try or catch block,{'java.lang.System.exit'},10
0.5,0.5,2,How to replace all characters in a user input string except one,{'java.lang.String.replaceAll'},21
0.5,0.5,2,How can I run my haskell functions through Java,{'java.lang.Runtime.exec'},20
0.06666666666666667,0.03333333333333333,15,How can I exchange the first and last characters of a string in Java,"{'java.lang.String.replace', 'java.lang.String.substring'}",34
