"Convert long to int, keep positive/negative/0",['java.lang.Long.compare']
Attach client certificate to web service call based on stubs created with wsdl2java,['java.lang.System.setProperty']
How to execute two threads Sequentially in a class,['java.util.concurrent.Executors.newFixedThreadPool']
RSA and BigInteger in Java,"['java.math.BigInteger.toString', 'java.lang.String.format']"
Reversing integer array,"['java.util.Arrays.toString', 'java.lang.Object.toString']"
java random number generator - lottery,['java.util.Collections.shuffle']
My tokens seem to be skipping over the leading whitespace of a text file,['java.lang.String.trim']
Can you explain the HttpURLConnection connection process?,"['java.net.URLConnection.getOutputStream', 'java.net.URLConnection.getInputStream', 'java.net.URL.openConnection']"
frequency of items in int[] as opposed to List<Integer>?,"['java.util.Arrays.asList', 'java.util.Collections.frequency']"
Check if DAY_OF_WEEK is between Monday and Friday,['constant-values.java']
Image interpolation - nearest neighbor (Processing),"['java.lang.Math.min', 'java.lang.Math.max']"
How to use Comparator class to an object's data tag that is double?,['java.util.Collections.sort']
Enums shared static look-up method,['java.lang.Class.getEnumConstants']
Correcting a Java Program Code Fragment,['java.lang.String.equals']
"Java ArrayList: create a copy of array and use seperate from old, but don't create new objects",['java.util.ArrayList.ArrayList']
Mockito: is it possible to combine mock with a method name to create a methodCall inside a when() call?,['java.lang.reflect.Method.invoke']
Java MemoryClassLoader (IllegalArgumentException),['javax.imageio.ImageIO.read']
prepare statement : create method using an ArrayList of parameters,['java.sql.PreparedStatement.setObject']
"Using Java reflection, how do I get parameterized types of parameters to a Method?",['java.lang.reflect.Method.getGenericParameterTypes']
How to get the most recent of a set of date variables in java,['java.util.Collections.max']
Why is Collections.frequency not working as expected on converted list?,['java.util.Arrays.asList']
How to break/pause reading of an image?,['javax.imageio.ImageIO.read']
How to customize currency formatting in MessageFormat in ICU4J,"['java.text.NumberFormat.setMaximumIntegerDigits', 'java.text.MessageFormat.format', 'java.util.Locale.getDefault']"
Rounding with DecimalFormat in Java,"['java.math.BigDecimal.ROUND', 'java.lang.Math.round']"
How to change icon on mouse over?,['javax.swing.AbstractButton.setRolloverIcon']
RuntimeException propagation from a method called by reflection,['java.util.concurrent.Future.get']
Why is the selectedIndex in jList bigger than the collection size?,['javax.swing.AbstractListModel.fireIntervalAdded']
Can I use a number as the shape icon used to display points on an XYPlot in JFreeChart?,"['java.awt.Font.createGlyphVector', 'java.awt.font.GlyphVector.getGlyphOutline']"
Reference to previous matched groups within a regex,['java.util.regex.Pattern.compile']
How to change tooltip colour?,['javax.swing.UIManager.put']
Smallest representation of data?,"['java.lang.String.hashCode', 'java.util.Arrays.toString']"
Need to take each integer from the infile and pass it to a method,['java.util.Scanner.hasNextInt']
"Get int from bytes in Java, encoded first in C#",['java.nio.ByteBuffer.order']
Use MergeSort to process user input,['java.util.Arrays.sort']
Weird behavior : sending image from Android phone to Java server (code working),['java.io.OutputStream.close']
Getting current Year and Month resulting strange results,['java.util.Calendar.getInstance']
Java references. Does Java make a special check with string literals?,['java.lang.String.intern']
How to use java.nio.channels.FileChannel to write a byte[] to a file - Basics,['java.nio.channels.FileChannel.force']
How to save something to the desktop without hard-coding the directory?,"['java.lang.System.getProperty', 'java.io.File.File']"
Ignoring spaces while counting String tokens,['java.lang.String.replaceAll']
Java sorting and HashMap,['java.util.HashMap.entrySet']
Reading bytes from a file with fileinputstream to find lost images,['java.io.FileInputStream.read']
Java: Any Simple Way to Play Audio Files on Mac?,['java.applet.Applet.newAudioClip']
Java Headless Exception after setting -Djava.awt.headless=true,['javax.imageio.ImageIO.write']
adding variables in a regular expression to make it dynamic in java,['java.util.regex.Pattern.quote']
android Reflection on NdefMessage Construction fails,['java.lang.reflect.Constructor.newInstance']
Hexa String to Int java,['java.lang.Integer.parseInt']
How to convert a Binary String to a base 10 integer in Java,['java.lang.Integer.parseInt']
Regular Expression help or an alternative,"['java.util.regex.Pattern.DOTALL', 'java.util.regex.Pattern.MULTILINE', 'java.util.regex.Pattern.compile']"
How to simulate Ctrl + Shift + f1 in swing application and write to log file,['java.awt.Robot.keyPress']
Parsing XML with apostrophe,['org.w3c.dom.Node.getTextContent']
How to convert object array to string array in Java,['java.lang.System.arraycopy']
generate short random number in java?,['java.util.Random.nextInt']
"Passing LinkedList<short[]> to a Constructor, will it work?",['java.util.LinkedList.LinkedList']
How make a java program wait until a batch file that is executed with a java process is terminated,"['java.lang.Runtime.exec', 'java.lang.Runtime.getRuntime']"
Java ClassLoader change,['java.lang.Class.newInstance']
How to use JOptionPane string for BufferedReader?,['javax.swing.JOptionPane.showMessageDialog']
WindowListener does not work as expected,['java.awt.Window.addWindowFocusListener']
Creating ScheduledThreadPoolExecutor Using Executors,['java.util.concurrent.Executors.newSingleThreadScheduledExecutor']
How to exit an infinite while loop using user input?,['java.lang.Runtime.getRuntime']
Remove trailing special characters with regex,['java.lang.String.replaceAll']
how do I get file size of temp file in android?,['java.io.File.length']
Java - Exec console,['java.lang.Runtime.getRuntime']
How to create custom annotation with code behind,['java.lang.Class.getAnnotations']
String.equals() with multiple conditions (and one action on result),['java.lang.String.equals']
Characters being replaced while calling java class,['java.net.URLDecoder.decode']
Java - Clean file path,['java.io.File.getCanonicalPath']
Compile error in JAVA - (<anonymous ListSelectionListener>),['java.util.Arrays.toString']
Best way to prevent concurrent modification exception,['java.util.Collection.toArray']
Trying to mix a strings characters in random letters,"['java.lang.Math.random', 'java.util.Collections.shuffle']"
How to compare character ignoring case in primitive types,"['java.lang.Character.toLowerCase', 'java.lang.Character.isUpperCase']"
"Java: compare HashMap<String, Object> if value might be an Object[]",['java.util.Arrays.deepEquals']
Searching for java usort library,['java.util.Arrays.sort']
"Sorting two List (String, Integer) in java based on Integer value",['java.util.Collections.sort']
Copy a CharArrayBuffer to another CharArrayBuffer,['java.lang.System.arraycopy']
How to convert for example: (int)5 to (byte)0x05 in Java?,['java.lang.Byte.decode']
Getting List elements,['java.util.ArrayList.clear']
How to detect if Linux OS uses KDE or Gnome environment,['java.lang.System.getenv']
"When I launch my java application, can I get the path on my linux console?",['java.lang.System.getProperty']
Poor Performance in a multi tasking runner algorithm,['java.util.concurrent.ThreadPoolExecutor.getActiveCount']
"`WindowListener` acting up, perpetual firing",['javax.swing.JDialog.JDialog']
Do I actually call the paintComponent method I make when creating a rectangle in Java?,['javax.swing.JComponent.getPreferredSize']
Solution for Thread.sleep inside EJB,['java.lang.Thread.sleep']
Java: Marking/Flagging a file,"['java.nio.file.Files.setAttribute', 'java.nio.file.Files.getAttribute']"
Java hash of 2 hashes,"['java.util.Arrays.hashCode', 'java.util.Objects.hashCode']"
When NOT to call super() method when overriding?,['org.xml.sax.helpers.DefaultHandler.startElement']
java swing GUI popupMenu sit above the interface of another program or file window,['java.lang.System.setProperty']
"In JDK7, is there a way to use ternary operator when moving a file to conditionally use REPLACE_EXISTING?",['java.nio.file.Files.move']
Append text for printing before and after a JTable,['javax.swing.JTable.getPrintable']
Reverse bytes order of long,['java.lang.Long.reverseBytes']
Logical Error in finding subsets,['java.util.List.subList']
JMock - how to mock console output,['java.io.BufferedReader.readLine']
Java - If statement A is equal to B plus or minus 2,['java.lang.Math.abs']
java 6 Thread interrupt,"['java.lang.Thread.interrupt', 'java.lang.Thread.interrupted', 'java.lang.Thread.currentThread']"
Postfix evaluation in java with stack,['java.lang.Integer.parseInt']
Convert int[] into ArrayList,['java.util.Arrays.asList']
Java - how can we get the selected or active frame (getSelectedFrame()) and passe it to JDialog()?,['javax.swing.JComponent.getTopLevelAncestor']
Java Swing - setting margins on TextArea with Line Border,['javax.swing.BorderFactory.createCompoundBorder']
"Get the ""child"" object's Class in a final method?",['java.lang.Object.getClass']
Adding a String into an ArrayList,['java.util.List.add']
Best way to reverse a java.util.LinkedList (in place if possible),['java.util.Collections.reverse']
"Exporting Java Project from Eclipse, images are not shown",['java.awt.Toolkit.getImage']
"Convert double to Int, rounded down",['java.lang.Math.floor']
SOAP request. Convert string to byte array,['java.lang.String.getBytes']
find if my component is an ancestor of other component,"['javax.swing.SwingUtilities.getAncestorOfClass', 'javax.swing.SwingUtilities.isDescendingFrom']"
Set location of JDialog relative to JFrame,"['java.awt.Window.setLocationRelativeTo', 'java.awt.Window.setLocation']"
Java Bean: how <jsp:setProperty> in <jsp:useBean> is generated into Java Code,"['java.beans.BeanInfo.getPropertyDescriptors', 'java.beans.PropertyDescriptor.getWriteMethod']"
comparing the values of two Integers,"['java.lang.Integer.intValue', 'java.lang.Integer.valueOf']"
Java reading text lines without line separators,['java.lang.System.getProperty']
I don't understand the Image class! What am I doing wrong here?,['java.awt.Toolkit.getDefaultToolkit']
Override public int hashCode() using BigInteger,['java.lang.String.hashCode']
Random (double value) number generator from a range,['java.lang.Double.valueOf']
How to sort an arrayList of objects by their components in java,"['java.lang.String.compareTo', 'java.util.Arrays.sort']"
Most efficient way to check email extension,['java.lang.String.endsWith']
Getting Image from URL (Java),['javax.imageio.ImageIO.read']
Create an array in java where values are sorted randomly,['java.util.Collections.shuffle']
How to verify jar signature,['java.lang.System.setSecurityManager']
ResultSet.getString(1) throws java.sql.SQLException: Invalid operation at current cursor position,['java.sql.ResultSet.next']
"Change Default Buttons in Java to Make Them Look ""Better""",['javax.swing.UIManager.setLookAndFeel']
Possible loss of precision when multiplying by powers?,['java.lang.Math.pow']
How do I open new windows from menubars?,['javax.swing.JOptionPane.showMessageDialog']
How to copy file inside jar to outside the jar?,['java.nio.file.Files.copy']
How to obtain the start time and end time of a day?,['java.time.LocalDate.atStartOfDay']
Regular Expression Android,"['java.util.regex.Matcher.matches', 'java.util.regex.Matcher.find']"
java grouping issue,['java.util.Collections.sort']
String object to Boolean,"['java.lang.Boolean.valueOf', 'java.lang.Boolean.parseBoolean']"
Sorting a list of objects with the order of an List of object-Ids,['java.util.Collections.sort']
How to store a pdf file in postgresql database using servlets?,"['java.sql.PreparedStatement.setBinaryStream', 'java.sql.PreparedStatement.setBytes']"
Turn a User Input String to Upper Case Java,['javax.swing.JOptionPane.showInputDialog']
Need help sorting two dimensional arrays by second element and then by first element (Java),['java.util.Arrays.sort']
How to convert an octet string to readable string,"['java.lang.Integer.parseInt', 'java.lang.String.String']"
"Exception ""Could not connect to the database: No suitable driver found for Database"" in viewing Jasper Reports",['java.sql.DriverManager.getConnection']
Split String Array in Java (Android),['java.lang.System.arraycopy']
Reading from socket input stream returns data in the wrong order,['java.io.InputStream.read']
How can multiple substrings of a String be replaced with multiple values in java?,['java.lang.String.replace']
JAVA - Inserting a new line at the next space after 30 characters,"['java.lang.StringBuilder.indexOf', 'java.lang.StringBuilder.insert', 'java.lang.System.getProperty', 'java.lang.StringBuilder.replace']"
Splitting filenames using system file separator symbol,['java.util.regex.Pattern.quote']
Is it possible to read the Process stdout InputStream into an NIO ByteBuffer?,['java.nio.ByteBuffer.wrap']
JDBC- Implementation of interfaces,"['java.lang.Class.forName', 'java.sql.DriverManager.getConnection']"
How to edit file on console from Java?,['java.lang.Runtime.exec']
Java: add two values of the same type where both are subclasses of java.lang.Number,['java.lang.Number.doubleValue']
How to use a JavaDB database from a Java Servlet in Jetty?,['java.lang.Class.forName']
Return an array after querying database in Java,['java.sql.ResultSet.getArray']
How can I left-pad the string representation of a float?,['java.lang.String.format']
what is difference between Array and ArrayList to get Prime numbers?,"['java.util.ArrayList.add', 'java.util.ArrayList.set']"
Generic type checking at compile time,['java.util.Collection.contains']
"Infinite loop with java code, Scanner object buffer may be",['java.util.Scanner.nextLine']
Method peaking my processor,['java.lang.Thread.yield']
"I'm getting ""Value is not a valid option"" for SelectManyCheckBox ",['java.lang.Object.equals']
Java system time,['java.util.Date.toString']
JSpinner with a SpinnerNumberModel always returns value 0,['java.awt.EventQueue.isDispatchThread']
Updating GUI from a runnable,['javax.swing.SwingUtilities.invokeLater']
Tuning Tomcat memory and cpu consumption,['java.lang.Runtime.getRuntime']
Naming the new instances of a class with numbers,['java.lang.Object.toString']
Update JTextFields text every 3 seconds after pressing button,['java.lang.Thread.sleep']
Where to put META-INF/services/java.sql.Driver in web app,['java.lang.Class.forName']
Replace sequence of characters in java,['java.lang.String.replace']
Pressing Enter to Continue,['javax.swing.AbstractButton.doClick']
display Hashmap return values one at a time random,['java.util.Collections.shuffle']
Is there a native or faster way to partition a list in java?,['java.util.List.subList']
How to show a html file inside a JEditorPane,"['java.io.File.createTempFile', 'java.io.File.deleteOnExit']"
How to create a directory anywhere in Java?,['java.lang.System.getProperty']
Scanner nextline() only printing new lines,"['java.util.Scanner.nextLine', 'java.util.Scanner.next']"
How can I add two double values together to form another double value(casting),['javax.swing.SpinnerNumberModel.SpinnerNumberModel']
How to query the high-resolution performance counter,['java.lang.System.loadLibrary']
Deep copying and genetic algorithm,"['java.lang.Object.clone', 'java.util.Arrays.copyOf']"
surprising result coming in java servlet,"['java.util.Date.Date', 'java.lang.Long.parseLong']"
Find out if a component is within a specific container,['javax.swing.SwingUtilities.getAncestorOfClass']
Is there any way to find os name using java?,"['java.lang.System.getProperties', 'java.lang.System.getProperty']"
JNI unsatisfied link error on ubuntu,['java.lang.System.loadLibrary']
Java string.hashcode() giving differing values,['java.lang.Object.toString']
Generalize different implementations by using Generics,['java.lang.Float.parseFloat']
Java int[] vectors are giving me points instead of data.,['java.util.Arrays.copyOf']
Howto print Long in Binary?,['java.lang.String.format']
Methods that Clear the Thread.interrupt() flag,"['java.lang.Thread.interrupted', 'java.lang.Thread.currentThread', 'java.lang.Thread.sleep']"
Replace a String between two Strings,['java.lang.String.replaceAll']
Represent String `000000001` to Integer `000000001`,['java.io.PrintStream.format']
How to get Java's int.class in Scala?,['java.lang.Integer.TYPE']
"Python ""Event"" equivalent in Java?","['java.lang.Object.wait', 'java.lang.Object.notify', 'java.lang.Object.notifyAll', 'java.util.concurrent.locks.Condition.await', 'java.util.concurrent.locks.Condition.signal', 'java.util.concurrent.locks.Condition.signalAll']"
What does super's clone do?,['java.lang.Object.clone']
"In Java, How to check if time is within two Date objects","['java.time.Instant.is', 'java.time.Instant.now']"
Replacing variable placeholders in a string,"['java.util.regex.Matcher.appendReplacement', 'java.util.regex.Matcher.appendTail']"
How do I check for empty tags while parsing xml?,['org.w3c.dom.Node.hasChildNodes']
JSTL - use formatDate with a java.sql.Timestamp,['java.sql.Timestamp.getTime']
Regarding factory design pattern through reflection implemented in java,['java.lang.Class.forName']
splitting whitespaces doesn't work fine,['java.util.Arrays.toString']
Http GET method with parameters to php function,['java.lang.String.format']
"JSF : How to save files so that when user logs back in again, he can see uploaded files?",['java.io.File.mkdir']
Simple GUI calculator application java,['java.util.Arrays.toString']
Why can't I break a for loop using java.util.Scanner?,['java.lang.String.equals']
Java splitting input,"['java.lang.String.split', 'java.lang.Integer.parseInt']"
Using an array to add randomly selected images to a clickable gridview,['java.util.Collections.shuffle']
truncate a Float in java 1.5 excluding setRoundingMode,['java.lang.Math.floor']
Why is there no local MBeanServer if Tomcat runs as a Windows service?,['javax.management.MBeanServerFactory.findMBeanServer']
Why can't JAXB find my jaxb.index when running inside Apache Felix?,['java.lang.Thread.getContextClassLoader']
Remove elements from collection while iterating,['java.util.NavigableSet.subSet']
Java KeyEvent comparison - is arg0 equal to a specific key,['java.awt.event.KeyEvent.getKeyCode']
My JProgressBar is not Updating Until it is 100%,['javax.swing.SwingUtilities.invokeLater']
What is the best way to handle an ExecutionException?,"['java.util.concurrent.FutureTask.get', 'java.util.concurrent.Future.get']"
Unable to set a selection on a JTextField after a NavigationFilter,['javax.swing.text.NavigationFilter.moveDot']
Is it possible to discover plugged disks from Java?,['java.io.File.listRoots']
java paint method not being called,['java.awt.Toolkit.getDefaultToolkit']
Java printing: creating a PageFormat with minimum acceptable margin,['java.awt.print.PrinterJob.validatePage']
Sorting a list consisting of integer pairs,"['java.util.Collections.sort', 'java.util.Arrays.sort']"
Convert values from 0 to 1 to a grayscale image (Java),['java.awt.image.BufferedImage.setRGB']
Rounding a double down (even when the previous calculation results in < .5),['java.lang.Math.floor']
Closing a Window with Button,['javax.swing.SwingUtilities.getWindowAncestor']
Android Format calendar to output time,['java.util.Calendar.get']
IndexOutOfBoundsException in Java LinkedList,['java.util.LinkedList.remove']
Get next week and previous week staring and ending dates in java,"['java.util.Calendar.getFirstDayOfWeek', 'java.util.Calendar.add']"
A timer for seeing how long an algorithm is taking is saying my binary search takes longer than a linear search,['java.util.Arrays.sort']
Do Robot methods need to be run on the event queue?,['java.awt.Robot.isAutoWaitForIdle']
Create new object using reflection?,['java.lang.Class.newInstance']
custom sorting a java array,"['java.util.Arrays.sort', 'java.util.Collections.sort']"
File.list() returns files in a different order for 4.0 than 2.2,['java.io.File.listFiles']
What does classname.class return?,['java.lang.Object.getClass']
Server returned HTTP response code: 401 for URL: https,['java.net.Authenticator.setDefault']
java.util.Date returning different dates in JDK 5 and JDK 6,['java.util.TimeZone.getTimeZone']
java parameter replacement in a String,['java.lang.String.replaceAll']
Get system block size in Java,['java.nio.channels.FileChannel.transferTo']
ConcurrentHashMap put vs putIfAbsent,['java.util.concurrent.ConcurrentHashMap.replace']
Strange type inference behavior of Collections.emptyList() and/or Java generic methods?,['java.util.Collections.emptyList']
execute a task before shutting down RMI server,['java.lang.Runtime.getRuntime']
Generate random double from random long,['java.lang.Math.scalb']
How to store Hex string in an Integer variable in android???,['java.lang.Integer.toHexString']
java list cannot add class then alter original class without altering the copy from the list,['java.lang.Object.clone']
Run Eclipse project from command line,['java.lang.Class.getName']
String to calendar with timezone in android,['java.text.DateFormat.setTimeZone']
Using full stop as string delimiter in Stringtokenizer,['java.util.StringTokenizer.StringTokenizer']
"Is there an atomic ""set if empty"" operation in anyof the Map Sub classes?",['java.util.concurrent.ConcurrentHashMap.putIfAbsent']
"Java: most efficient string manipulation -> getting the ""1"" out of ""1-9""",['java.lang.String.split']
Java Tic Tac Toe: convert string to check for value in 2d array,['java.lang.String.charAt']
HashMap with multiple valued keys,"['java.lang.Object.equals', 'java.lang.Object.hashCode', 'java.util.Arrays.asList']"
How to use java to execute some 'source' commands in mysql?,['java.lang.Runtime.exec']
Better understanding of Java I/O ,"['java.io.Reader.read', 'java.io.InputStream.read', 'org.omg.CORBA.portable.InputStream.read']"
Wrong document error while appending a node in xml,['org.w3c.dom.Document.importNode']
Write Java Comparator,['java.lang.String.split']
String to HashMap JAVA,['java.lang.String.split']
Java example: Is this really accessing a static method in a non-static way?,['java.lang.Thread.sleep']
"Java regular expression. Alphabetic, with spaces and apostrophe (')",['java.util.regex.Pattern.compile']
Isn't an unchecked exception that is caught in a try block a checked exception in Java?,['java.lang.Integer.parseInt']
Java String to int binary number conversion,['java.lang.Integer.parseInt']
"How to escape all regex special chars but not all at once (by Pattern.quote()), just one-by one",['java.util.regex.Pattern.compile']
Is there a way to quickly compute the signature of a string for help detecting string changes?,['java.lang.String.hashCode']
connecting to local MS SQL Server,['java.sql.DriverManager.getConnection']
Sort a java collection of objects by one value and remain unique by another value,"['java.lang.Object.equals', 'java.lang.Object.hashCode']"
Sorting a list of objects based on different data members in java,['java.util.Collections.sort']
How can I supply a valid class to a method with a parameter of Class<? extends Annotation>?,"['java.util.Collections.singleton', 'java.util.Collections.singletonList']"
How to prepend number with zero,['java.lang.String.format']
Remove a variable memory,['java.lang.System.gc']
Why StAX classes were not retrofitted for ARM in Java 7,"['java.lang.AutoCloseable.close', 'java.io.Closeable.close', 'javax.xml.stream.XMLStreamReader.close']"
How to retrieve milliseconds from java.sql.Timestamp,['java.sql.Timestamp.getTime']
JTextPane: Identifying Strings,['java.util.regex.Pattern.compile']
List retainAll exception,['java.util.Arrays.asList']
"Changing Name Format from ""Last, First MI."" to ""First MI. Last"" in Java",['java.lang.String.replaceAll']
Java Swing: Do something while the key is being pressed,['javax.swing.KeyStroke.getKeyStroke']
Sorting an Array List of Objects based on a variable in object,['java.util.Collections.sort']
Saving images from the web-camera,['javax.imageio.ImageIO.write']
Should we avoid hasNext() call in an Iterator?,['java.util.ListIterator.set']
How to initialize Class<? extends MyClass>,['java.lang.Class.newInstance']
comparing string with enumeration,['java.lang.Enum.name']
retrieving Exception Full stacktrace,['java.lang.Throwable.getCause']
"Why would "".contains"" return false for objects pulled directly from a collection?",['java.lang.Object.equals']
MouseListener in Canvas not working,['java.lang.Thread.sleep']
Java - Casting typed list to array,['java.lang.reflect.Array.newInstance']
"java.lang.NoSuchMethodException: java.lang.String.substring(java.lang.Long, java.lang.Long)",['java.lang.String.substring']
"How to set a JField into a double value, instead of the default string type",['java.lang.String.valueOf']
Does synchronizing on a thread safe object block other calls that might manipulate it?,['java.util.concurrent.PriorityBlockingQueue.poll']
Resuming and suspending Threads from ArrayList,['java.lang.Object.wait']
How do I create a log4j Logger using Spring XML configuration?,['java.util.logging.Logger.getLogger']
Should we use type cast for the object.toArray()?,['java.util.Collection.toArray']
Java Error Catching Issue,['java.lang.Throwable.getStackTrace']
Why does Java's Date.getTime() returns an incorrect response for January?,['java.util.Date.Date']
Java no sound played for button,['javax.swing.SwingUtilities.invokeLater']
JTable Key Bindings,['java.awt.Toolkit.getMenuShortcutKeyMask']
Replace all occurrences of String in file (Java),"['java.lang.String.replace', 'java.io.File.createTempFile', 'java.io.File.delete', 'java.io.File.renameTo']"
Modifying taskbar icon of my .jar program,['java.awt.Window.setIconImages']
Java Long - Bit's manipulation,"['java.lang.Long.parseLong', 'java.lang.Long.bitCount', 'java.lang.Long.toBinaryString', 'java.lang.String.substring']"
Java String - See if a string contains only numbers and not letters,"['java.lang.Integer.parseInt', 'java.lang.Double.parseDouble']"
How do you search for an item in a LinkedLIst?,"['java.util.List.indexOf', 'java.util.List.get']"
Java String matches and replaceAll differ in matching parentheses,"['java.util.regex.Matcher.matches', 'java.util.regex.Matcher.find']"
how to suppress single and multi-line comments using a regexp?,"['java.util.regex.Matcher.appendReplacement', 'java.util.regex.Matcher.appendTail']"
Sort list of objects interms of object's name,['java.util.Collections.sort']
List all files of one type in android,['java.io.File.list']
SQL response type,['java.sql.PreparedStatement.getMetaData']
