Show an animated BG in Swing,Graphics.drawImage,Component.imageUpdate
How to append text to file in Java 8 using specified Charset,Files.write
Run batch file from Java code,Runtime.exec
Setting log level for inner class (in Glassfish),Logger.getLogger
Java enums in generic type,Enum.valueOf
How to call c++ functionality from java,Runtime.exec
Get words around a position in a string,String.split
Align Strings in columns in JTextArea,Formatter.syntax,String.format
Measuring Download Speed Java,System.nanoTime
Properly closing SSLSocket,Socket.close
How can I write to a specific line number in a txt file in Java,Files.write,Files.readAllLines
Java starting another Java Application,Runtime.exec
Program to get all files within a directory in Java,File.list
How to explicitly perform garbage collection,System.gc
Setting the default application icon image in Java swing on OS X,JFrame.setIconImage
Remove end of line characters from end of Java String,String.trim
How to determine last element when using an iterator,Iterator.hasNext
How should I call a Perl Script in Java,Process.getInputStream,Runtime.getRuntime,Runtime.exec,Process.exitValue
Replace first occurrence of character in Android/Java,String.replaceFirst
how to kill a thread which is waiting for blocking function call in Java,Thread.interrupt,Thread.destroy,Thread.stop
Fastest way to sort an array of objects in java,Arrays.sort
What is the sorting algorithm for Java,Collections.sort,Arrays.sort
passing parameters to a JDBC PreparedStatement,PreparedStatement.setString
Check if class exists without running into ClassNotFoundException,Class.forName
Determine which thread owns a monitor,Thread.holdsLock,ThreadMXBean.isObjectMonitorUsageSupported
How can a Swing WindowListener veto JFrame closing,JFrame.setDefaultCloseOperation
Finding Mouse Position relative to a panel,MouseEvent.getPoint
How to format a 3-digit integer to a 4-digit string,String.format
"In java, how do I process CompletableFutures and get the first desireable result that completes",CompletableFuture.allOf
How to iterate from last to first an ArrayList,List.listIterator
How to convert util.Date to time.LocalDate correctly for dates before 1893,LocalDate.parse
How do I create a log4j Logger using Spring XML configuration,Logger.getLogger
Java scroll JScrollPane with JPanel within to bottom,JComponent.scrollRectToVisible,JScrollPane.getVerticalScrollBar
how to make multiple line string to single line string,String.replaceAll
Using the equals() method with String and Object in Java,Object.hashCode,String.equals,Object.equals
How do I iterate over an Array field reflectively,Field.get
Sorting an ArrayList of Person with java collections,Collections.sort
"Inserting values in Map< K, V >",Map.put
Select a particular type of file in java,File.listFiles
How to sort an attribute of an object using Collections,Collections.sort
How to get key position from a HashMap in Java,Map.keySet
Avoiding PermGen out of memory and GC overhead limit exceeded,System.gc
Determine if a Java `Lock` is held by the current thread,ReentrantLock.isHeldByCurrentThread
How to create a Class of primitive array,Class.getName
How to convert a negative integer into two's complement binary form? (Java),Integer.toBinaryString
"How to replace "" \ "" with "" \\ "" in java",String.replaceAll
Converting result of Math.sin(x) into a result for degrees in java,Math.toDegrees,Math.toRadians
Does anyone know a library containing all localized country names in java,Locale.getISOCountries
String pool creating two string objects for same String in Java,String.intern
Hash a double in Java,Double.hashCode,Double.doubleToLongBits
Varargs method modifies caller's array instead of its own copy,System.arraycopy,Arrays.copyOf
How to retrieve milliseconds from java.sql.Timestamp,Timestamp.getTime
Read/write blob data in chunks with Hibernate,Blob.getBinaryStream
Help typecasting a String Array of bytes to actual bytes,Byte.parseByte,Integer.parseInt
Best approach for dealing with time measures,Long.toUnsignedString,Long.compareUnsigned,Duration.ofNanos,System.nanoTime,System.currentTimeMillis
Java replacing special characters,String.replace,Pattern.quote
Efficient way to convert io.netty.buffer.ByteBuf to java.nio.ByteBuffer,ByteBuffer.wrap
collecting from parallel stream in java 8,Stream.collect
Java - Draw a ruler (line with tick marks at 90 degree angle),Graphics.create,Math.atan2
How to Instruct JVM to keep memory footprint as low as possible,System.gc
How to show different cards in a CardLayout,CardLayout.show
How to Sort Date in descending order From Arraylist Date in android,Collections.sort,Collections.reverseOrder
String Concatenation and Autoboxing in Java,StringBuilder.append,String.valueOf
Stopping looping thread in Java,Thread.interrupt
How do I Click a JButton without the user Clicking it,AbstractButton.doClick
Convert a byte or int to bitset,BitSet.valueOf
Java Array Comparison,Arrays.equals
How to create a type safe generic array in java,Array.newInstance
"Comparing two objects, either of which could be null",Objects.equals
Java rounding to nearest 0.05,Math.round
NetBeans (Java Swing): Set window size,Window.pack,Component.setSize
Intercepting java machine shutdown call,Runtime.addShutdownHook
How to determine if a Java Class implements a particular Interface,Class.isAssignableFrom
End Java threads after a while statement has been run,Thread.interrupt,Thread.isInterrupted,Thread.stop
Hide a column in JTable,JTable.removeColumn
Java: How to programmatically select and expand multiple nodes in a JTree,JTree.setExpandedState,TreeSelectionModel.setSelectionPaths,JTree.setExpandsSelectedPaths
How to turn uppercase to lowercase using the charAt method,String.toLowerCase,Character.toLowerCase
Gracefully ending a thread that's waiting on a blocking queue,Thread.interrupt,Thread.stop
How to check whether a class exists,Class.forName
comparing the two times is greater or lesser in java,Date.after,Date.compareTo,Date.before,Date.equals
Remove trailing zeros from double,BigDecimal.stripTrailingZeros
Remove all characters from string which are not on whitelist,String.replaceAll
Execute shell command in Tomcat,Runtime.exec
Stable timer independent of system time,System.nanoTime
"Shuffling a Deck of Cards , Redundancy after swapping two values",Collections.shuffle
How do I make my Android app generate a random number,Random.nextInt
String.join() vs other string concatenation operations,String.split,String.join,String.concat
Scan a file folder in android for file paths,File.listFiles
Only let users input positive integers (no decimals or strings),Integer.parseInt
How to make a list thread-safe for serialization,Collections.synchronizedList
Cube root of a negative number,Math.cbrt
How to make an 2D ArrayList immutable,Collections.unmodifiableList
"Extract all occurrences of pattern K and check if string matches ""K*"" in 1 pass",Matcher.matches,Matcher.find,String.matches
Java 8 grouping using custom collector,Collectors.mapping,Collectors.groupingBy
How to detect overflow when convert string to integer in java,BigInteger.BigInteger,Integer.parseInt
Is there a way to only have the OK button in a JOptionPane showInputDialog (and no CANCEL button),JOptionPane.showOptionDialog
Robust skipping of data in a java.io.InputStream and its subtypes,FileInputStream.skip
Can we call the Garbage Collector explicitly,System.gc
What is optimal way to get four unique random number from 0-9,Collections.shuffle
Sorting a List alphabetically using compareTo() method,Comparable.compareTo,String.compareToIgnoreCase,Collections.sort
Java Sort List of Lists,Collections.sort
Converting a time String to ISO 8601 format,DateTimeFormatter.ISO,Instant.toString
Finding substring in a string in Java,String.indexOf,String.contains
Java - Wait for third party threads to finish,Thread.join
Stop a Runnable submitted to ExecutorService,ExecutorService.submit,Future.cancel
String object to Boolean,Boolean.parseBoolean,Boolean.valueOf
killing a running thread in java,Thread.interrupt
Case Insensitive matching in Java,String.matches
Pick a number randomly from two numbers,Random.nextInt,Collections.shuffle
How to make ImageIO read from InputStream :Java,ImageIO.read,Class.getResourceAsStream
add custom attribute or metadata to file java,Files.setAttribute
Find the index in an ArrayList that contains a string,String.indexOf,List.indexOf
How to check if part of a string equals another string in android,String.contains
How do I compare two-dimensional (or nested) Java Arrays,Arrays.deepEquals
Add all files recursively from root with Java 8 Stream,FileVisitOption.FOLLOW,Files.walk
Set main frame not resizable,Frame.setResizable
Get the list of values using dom parser in android,Node.getChildNodes
How to enumerate all environment variable in Java,System.getenv
Write to same location in a console window with java,System.console
How to initialize a TreeMap with pre-sorted data,TreeMap.putAll
Loading XML File which is in classpath in Java,ClassLoader.getResourceAsStream,Class.getResourceAsStream
How to call Collections.Shuffle on only part of an array Java,List.subList
Reopen database connection in Java,DriverManager.getConnection
How to force terminate all workers in ThreadPoolExecutor immediately,ThreadPoolExecutor.shutdownNow
How do I check if a BigDecimal is in a Set or Map in a scale independent way,BigDecimal.stripTrailingZeros,BigDecimal.compareTo
Java - Is it possible to add a JMenuBar to a JFrame's decoration window,JFrame.setJMenuBar
TimeZone validation in Java,TimeZone.getAvailableIDs
